count,temp,humidity,wind_speed,visibility,dew_point_temp,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,datetime,date,year,month,day,hour
401,-1.1,24,3.4,2000,-19.1,0.56,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 16:00:00,2017-12-08,2017,12,8,16
500,-2.4,30,2.7,2000,-17.6,0.18,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 17:00:00,2017-12-08,2017,12,8,17
752,-3.1,33,1.2,2000,-17.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 18:00:00,2017-12-08,2017,12,8,18
477,-3.3,35,1.1,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 19:00:00,2017-12-08,2017,12,8,19
384,-3.3,34,1.5,2000,-16.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 20:00:00,2017-12-08,2017,12,8,20
336,-3.3,35,0.5,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 21:00:00,2017-12-08,2017,12,8,21
347,-3.4,39,1.2,2000,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 22:00:00,2017-12-08,2017,12,8,22
275,-3.5,43,0.9,2000,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-08 23:00:00,2017-12-08,2017,12,8,23
267,-3.5,48,0.9,1967,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 00:00:00,2017-12-09,2017,12,9,0
296,-4.1,49,0.6,2000,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 01:00:00,2017-12-09,2017,12,9,1
237,-4.7,50,0.7,1983,-13.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 02:00:00,2017-12-09,2017,12,9,2
169,-4.3,47,0.6,1992,-13.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 03:00:00,2017-12-09,2017,12,9,3
96,-4.3,49,0.7,2000,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 04:00:00,2017-12-09,2017,12,9,4
56,-4.7,49,0.8,1999,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 05:00:00,2017-12-09,2017,12,9,5
76,-5.1,53,0.9,1975,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 06:00:00,2017-12-09,2017,12,9,6
127,-5.5,56,0.8,1950,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 07:00:00,2017-12-09,2017,12,9,7
222,-5.4,56,0.7,1940,-12.8,0.01,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 08:00:00,2017-12-09,2017,12,9,8
291,-4.7,48,1.0,1784,-14.0,0.23,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 09:00:00,2017-12-09,2017,12,9,9
273,-2.2,42,1.3,1646,-13.4,0.61,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 10:00:00,2017-12-09,2017,12,9,10
351,0.0,45,1.1,1500,-10.5,0.89,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 11:00:00,2017-12-09,2017,12,9,11
427,2.4,40,0.8,1809,-9.8,1.05,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 12:00:00,2017-12-09,2017,12,9,12
431,3.9,36,2.0,1702,-9.8,1.13,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 13:00:00,2017-12-09,2017,12,9,13
486,4.7,32,2.2,1948,-10.6,1.06,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 14:00:00,2017-12-09,2017,12,9,14
569,5.2,30,2.0,1963,-11.0,0.84,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 15:00:00,2017-12-09,2017,12,9,15
546,4.4,33,1.6,1963,-10.5,0.4,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 16:00:00,2017-12-09,2017,12,9,16
481,3.5,37,1.8,1963,-9.8,0.1,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 17:00:00,2017-12-09,2017,12,9,17
384,2.5,41,1.0,1974,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 18:00:00,2017-12-09,2017,12,9,18
275,1.5,48,0.4,1878,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 19:00:00,2017-12-09,2017,12,9,19
298,0.8,51,1.4,1848,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 20:00:00,2017-12-09,2017,12,9,20
321,-0.1,55,0.7,1654,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 21:00:00,2017-12-09,2017,12,9,21
289,-0.5,55,0.6,1655,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 22:00:00,2017-12-09,2017,12,9,22
265,-0.1,54,1.3,1570,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-09 23:00:00,2017-12-09,2017,12,9,23
326,-0.2,55,1.0,1629,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 00:00:00,2017-12-10,2017,12,10,0
280,-0.2,54,0.5,1747,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 01:00:00,2017-12-10,2017,12,10,1
243,0.2,52,0.7,1726,-8.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 02:00:00,2017-12-10,2017,12,10,2
169,0.3,53,0.5,1748,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 03:00:00,2017-12-10,2017,12,10,3
71,0.4,52,1.6,1816,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 04:00:00,2017-12-10,2017,12,10,4
13,0.3,74,1.0,178,-3.7,0.0,0.0,0.7,Winter,No Holiday,Yes,2017-12-10 05:00:00,2017-12-10,2017,12,10,5
9,-0.5,90,0.9,91,-1.9,0.0,2.5,2.7,Winter,No Holiday,Yes,2017-12-10 06:00:00,2017-12-10,2017,12,10,6
20,-0.4,92,1.1,121,-1.5,0.0,0.0,4.0,Winter,No Holiday,Yes,2017-12-10 07:00:00,2017-12-10,2017,12,10,7
35,-0.2,90,1.2,378,-1.6,0.0,0.0,4.1,Winter,No Holiday,Yes,2017-12-10 08:00:00,2017-12-10,2017,12,10,8
31,0.2,90,1.0,305,-1.2,0.0,1.6,4.3,Winter,No Holiday,Yes,2017-12-10 09:00:00,2017-12-10,2017,12,10,9
19,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,Winter,No Holiday,Yes,2017-12-10 10:00:00,2017-12-10,2017,12,10,10
58,0.9,92,0.9,137,-0.2,0.03,0.0,3.9,Winter,No Holiday,Yes,2017-12-10 11:00:00,2017-12-10,2017,12,10,11
119,2.3,88,0.3,245,0.5,0.28,0.0,3.1,Winter,No Holiday,Yes,2017-12-10 12:00:00,2017-12-10,2017,12,10,12
182,3.3,87,1.1,230,1.3,0.54,0.0,2.1,Winter,No Holiday,Yes,2017-12-10 13:00:00,2017-12-10,2017,12,10,13
235,4.2,85,0.7,325,1.8,0.65,0.0,1.4,Winter,No Holiday,Yes,2017-12-10 14:00:00,2017-12-10,2017,12,10,14
180,6.7,63,4.5,715,0.1,0.35,0.0,1.0,Winter,No Holiday,Yes,2017-12-10 15:00:00,2017-12-10,2017,12,10,15
214,5.4,71,3.5,622,0.5,0.2,0.0,0.5,Winter,No Holiday,Yes,2017-12-10 16:00:00,2017-12-10,2017,12,10,16
226,3.6,65,4.3,1061,-2.3,0.03,0.0,0.4,Winter,No Holiday,Yes,2017-12-10 17:00:00,2017-12-10,2017,12,10,17
210,2.0,61,3.0,2000,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 18:00:00,2017-12-10,2017,12,10,18
181,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 19:00:00,2017-12-10,2017,12,10,19
165,0.6,57,3.9,1954,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 20:00:00,2017-12-10,2017,12,10,20
167,0.0,59,3.0,1862,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 21:00:00,2017-12-10,2017,12,10,21
152,-1.0,56,4.7,2000,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 22:00:00,2017-12-10,2017,12,10,22
148,-1.4,43,4.3,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-10 23:00:00,2017-12-10,2017,12,10,23
125,-2.5,39,3.4,2000,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 00:00:00,2017-12-11,2017,12,11,0
111,-3.4,36,3.8,2000,-16.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 01:00:00,2017-12-11,2017,12,11,1
67,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 02:00:00,2017-12-11,2017,12,11,2
45,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 03:00:00,2017-12-11,2017,12,11,3
44,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 04:00:00,2017-12-11,2017,12,11,4
86,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 05:00:00,2017-12-11,2017,12,11,5
136,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 06:00:00,2017-12-11,2017,12,11,6
325,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 07:00:00,2017-12-11,2017,12,11,7
653,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 08:00:00,2017-12-11,2017,12,11,8
326,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 09:00:00,2017-12-11,2017,12,11,9
212,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 10:00:00,2017-12-11,2017,12,11,10
226,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 11:00:00,2017-12-11,2017,12,11,11
247,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 12:00:00,2017-12-11,2017,12,11,12
241,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 13:00:00,2017-12-11,2017,12,11,13
253,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 14:00:00,2017-12-11,2017,12,11,14
269,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 15:00:00,2017-12-11,2017,12,11,15
277,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 16:00:00,2017-12-11,2017,12,11,16
361,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 17:00:00,2017-12-11,2017,12,11,17
557,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 18:00:00,2017-12-11,2017,12,11,18
371,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 19:00:00,2017-12-11,2017,12,11,19
254,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 20:00:00,2017-12-11,2017,12,11,20
266,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 21:00:00,2017-12-11,2017,12,11,21
222,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 22:00:00,2017-12-11,2017,12,11,22
174,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-11 23:00:00,2017-12-11,2017,12,11,23
133,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 00:00:00,2017-12-12,2017,12,12,0
127,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 01:00:00,2017-12-12,2017,12,12,1
95,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 02:00:00,2017-12-12,2017,12,12,2
54,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 03:00:00,2017-12-12,2017,12,12,3
46,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 04:00:00,2017-12-12,2017,12,12,4
65,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 05:00:00,2017-12-12,2017,12,12,5
104,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 06:00:00,2017-12-12,2017,12,12,6
280,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 07:00:00,2017-12-12,2017,12,12,7
580,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 08:00:00,2017-12-12,2017,12,12,8
275,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 09:00:00,2017-12-12,2017,12,12,9
184,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 10:00:00,2017-12-12,2017,12,12,10
201,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 11:00:00,2017-12-12,2017,12,12,11
228,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 12:00:00,2017-12-12,2017,12,12,12
225,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 13:00:00,2017-12-12,2017,12,12,13
258,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 14:00:00,2017-12-12,2017,12,12,14
250,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 15:00:00,2017-12-12,2017,12,12,15
248,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 16:00:00,2017-12-12,2017,12,12,16
305,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 17:00:00,2017-12-12,2017,12,12,17
529,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 18:00:00,2017-12-12,2017,12,12,18
350,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 19:00:00,2017-12-12,2017,12,12,19
260,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 20:00:00,2017-12-12,2017,12,12,20
270,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 21:00:00,2017-12-12,2017,12,12,21
256,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 22:00:00,2017-12-12,2017,12,12,22
173,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-12 23:00:00,2017-12-12,2017,12,12,23
168,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 00:00:00,2017-12-13,2017,12,13,0
183,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 01:00:00,2017-12-13,2017,12,13,1
120,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 02:00:00,2017-12-13,2017,12,13,2
79,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 03:00:00,2017-12-13,2017,12,13,3
41,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 04:00:00,2017-12-13,2017,12,13,4
68,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 05:00:00,2017-12-13,2017,12,13,5
109,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 06:00:00,2017-12-13,2017,12,13,6
310,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 07:00:00,2017-12-13,2017,12,13,7
591,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 08:00:00,2017-12-13,2017,12,13,8
340,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 09:00:00,2017-12-13,2017,12,13,9
202,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 10:00:00,2017-12-13,2017,12,13,10
251,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 11:00:00,2017-12-13,2017,12,13,11
267,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 12:00:00,2017-12-13,2017,12,13,12
251,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 13:00:00,2017-12-13,2017,12,13,13
240,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 14:00:00,2017-12-13,2017,12,13,14
240,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 15:00:00,2017-12-13,2017,12,13,15
278,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 16:00:00,2017-12-13,2017,12,13,16
392,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 17:00:00,2017-12-13,2017,12,13,17
537,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 18:00:00,2017-12-13,2017,12,13,18
373,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 19:00:00,2017-12-13,2017,12,13,19
263,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 20:00:00,2017-12-13,2017,12,13,20
271,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 21:00:00,2017-12-13,2017,12,13,21
271,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 22:00:00,2017-12-13,2017,12,13,22
174,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-13 23:00:00,2017-12-13,2017,12,13,23
171,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 00:00:00,2017-12-14,2017,12,14,0
170,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 01:00:00,2017-12-14,2017,12,14,1
107,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 02:00:00,2017-12-14,2017,12,14,2
80,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 03:00:00,2017-12-14,2017,12,14,3
52,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 04:00:00,2017-12-14,2017,12,14,4
62,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 05:00:00,2017-12-14,2017,12,14,5
108,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 06:00:00,2017-12-14,2017,12,14,6
279,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 07:00:00,2017-12-14,2017,12,14,7
621,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 08:00:00,2017-12-14,2017,12,14,8
305,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 09:00:00,2017-12-14,2017,12,14,9
189,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 10:00:00,2017-12-14,2017,12,14,10
247,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 11:00:00,2017-12-14,2017,12,14,11
278,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 12:00:00,2017-12-14,2017,12,14,12
282,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 13:00:00,2017-12-14,2017,12,14,13
294,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 14:00:00,2017-12-14,2017,12,14,14
301,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 15:00:00,2017-12-14,2017,12,14,15
335,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 16:00:00,2017-12-14,2017,12,14,16
382,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 17:00:00,2017-12-14,2017,12,14,17
612,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 18:00:00,2017-12-14,2017,12,14,18
410,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 19:00:00,2017-12-14,2017,12,14,19
277,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 20:00:00,2017-12-14,2017,12,14,20
316,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 21:00:00,2017-12-14,2017,12,14,21
309,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 22:00:00,2017-12-14,2017,12,14,22
211,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-14 23:00:00,2017-12-14,2017,12,14,23
227,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 00:00:00,2017-12-15,2017,12,15,0
241,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 01:00:00,2017-12-15,2017,12,15,1
162,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 02:00:00,2017-12-15,2017,12,15,2
110,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 03:00:00,2017-12-15,2017,12,15,3
69,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 04:00:00,2017-12-15,2017,12,15,4
68,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 05:00:00,2017-12-15,2017,12,15,5
129,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 06:00:00,2017-12-15,2017,12,15,6
285,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 07:00:00,2017-12-15,2017,12,15,7
658,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 08:00:00,2017-12-15,2017,12,15,8
330,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 09:00:00,2017-12-15,2017,12,15,9
221,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 10:00:00,2017-12-15,2017,12,15,10
279,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 11:00:00,2017-12-15,2017,12,15,11
309,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 12:00:00,2017-12-15,2017,12,15,12
325,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 13:00:00,2017-12-15,2017,12,15,13
329,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 14:00:00,2017-12-15,2017,12,15,14
342,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 15:00:00,2017-12-15,2017,12,15,15
354,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 16:00:00,2017-12-15,2017,12,15,16
464,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 17:00:00,2017-12-15,2017,12,15,17
682,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 18:00:00,2017-12-15,2017,12,15,18
451,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 19:00:00,2017-12-15,2017,12,15,19
320,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 20:00:00,2017-12-15,2017,12,15,20
300,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 21:00:00,2017-12-15,2017,12,15,21
296,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 22:00:00,2017-12-15,2017,12,15,22
247,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-15 23:00:00,2017-12-15,2017,12,15,23
217,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 00:00:00,2017-12-16,2017,12,16,0
302,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 01:00:00,2017-12-16,2017,12,16,1
228,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 02:00:00,2017-12-16,2017,12,16,2
129,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 03:00:00,2017-12-16,2017,12,16,3
80,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 04:00:00,2017-12-16,2017,12,16,4
45,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 05:00:00,2017-12-16,2017,12,16,5
66,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 06:00:00,2017-12-16,2017,12,16,6
90,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017-12-16 07:00:00,2017-12-16,2017,12,16,7
